id_Encuesta;Identificación;Género;Tipo de Cliente;Edad;Tipo de Viaje;Clase;Distancia de Vuelo;Servicio de wifi a bordo;Hora de salida/llegada conveniente;Facilidad de reserva en línea;Ubicación de la puerta;Comida y bebida;Embarque en línea;Comodidad del asiento;Entretenimiento a bordo;Servicio a bordo;Servicio de espacio para las piernas;Manejo de equipaje;Servicio de facturación;Servicio a bordo;Limpieza;Retraso en la salida en minutos;Retraso en la llegada en minutos;Satisfacción
23975;9577;Femenino;Leal Cliente;38;Negocios Viaje;Business;288;3;2;2;2;5;4;3;3;3;3;3;1;3;3;0;10.0;neutral o insatisfecho/a
23976;106422;Femenino;Leal Cliente;35;Personal Viaje;Eco;551;5;1;5;4;1;5;1;1;4;1;4;2;4;1;0;0.0;satisfecho/a
23977;112251;Masculino;Leal Cliente;58;Negocios Viaje;Business;1506;2;2;3;2;5;5;4;5;5;5;5;4;5;5;12;0.0;satisfecho/a
23978;24710;Femenino;Leal Cliente;38;Negocios Viaje;Eco Plus;397;4;2;2;2;4;4;4;4;3;4;4;3;1;4;56;77.0;satisfecho/a
23979;128649;Femenino;Leal Cliente;69;Personal Viaje;Eco Plus;954;3;5;3;5;2;4;5;5;5;3;5;3;5;5;0;0.0;neutral o insatisfecho/a
23980;120167;Femenino;Leal Cliente;38;Negocios Viaje;Business;119;0;4;0;1;3;5;5;3;3;5;5;3;3;3;0;5.0;satisfecho/a
23981;127601;Masculino;Leal Cliente;26;Negocios Viaje;Business;1773;4;4;4;4;4;5;4;4;3;5;3;3;4;4;0;0.0;satisfecho/a
23982;46131;Femenino;Leal Cliente;48;Negocios Viaje;Business;3825;4;4;5;4;1;1;3;4;4;4;4;2;4;5;0;0.0;satisfecho/a
23983;55854;Masculino;Desleal Cliente;21;Negocios Viaje;Business;1416;5;4;5;2;5;5;5;5;4;4;4;3;5;5;0;0.0;satisfecho/a
23984;13730;Masculino;Leal Cliente;55;Negocios Viaje;Business;2987;2;2;3;2;3;3;4;4;4;4;4;4;4;1;70;53.0;satisfecho/a
23985;106378;Femenino;Leal Cliente;42;Negocios Viaje;Business;3399;1;1;1;1;3;4;4;4;4;4;4;5;4;4;27;22.0;satisfecho/a
23986;59113;Masculino;Leal Cliente;25;Personal Viaje;Eco;1846;3;3;2;2;4;2;4;4;3;1;4;5;3;4;11;0.0;neutral o insatisfecho/a
23987;28621;Masculino;Leal Cliente;68;Negocios Viaje;Eco;2409;4;2;1;1;4;4;4;4;5;5;3;5;3;4;0;0.0;satisfecho/a
23988;118570;Femenino;Leal Cliente;45;Negocios Viaje;Eco;370;1;4;4;4;1;3;4;1;1;1;1;2;1;2;91;76.0;neutral o insatisfecho/a
23989;56811;Femenino;Desleal Cliente;27;Negocios Viaje;Eco;782;1;1;1;3;5;1;5;5;4;3;2;4;3;5;8;21.0;neutral o insatisfecho/a
23990;7622;Masculino;Leal Cliente;52;Negocios Viaje;Business;3830;1;1;2;1;4;5;5;5;5;4;5;3;5;5;0;0.0;satisfecho/a
23991;19092;Femenino;Leal Cliente;54;Personal Viaje;Eco;229;3;5;0;3;3;5;4;5;5;0;5;4;5;4;0;0.0;neutral o insatisfecho/a
23992;115778;Masculino;Desleal Cliente;17;Negocios Viaje;Eco;337;2;1;2;4;3;2;3;3;1;3;3;2;4;3;30;23.0;neutral o insatisfecho/a
23993;23821;Femenino;Leal Cliente;56;Personal Viaje;Eco;374;1;1;1;2;2;1;2;4;4;1;4;3;4;4;10;24.0;neutral o insatisfecho/a
23994;68079;Masculino;Desleal Cliente;27;Negocios Viaje;Eco;813;3;3;3;3;2;3;2;2;1;5;3;3;4;2;17;15.0;neutral o insatisfecho/a
23995;38343;Masculino;Leal Cliente;25;Negocios Viaje;Business;1050;2;4;2;2;2;2;2;2;2;5;5;1;1;2;0;0.0;satisfecho/a
23996;115161;Masculino;Leal Cliente;54;Negocios Viaje;Business;3106;4;4;4;4;3;4;4;5;5;5;5;3;5;4;0;0.0;satisfecho/a
23997;80911;Masculino;Leal Cliente;67;Negocios Viaje;Business;341;3;3;3;3;3;4;5;4;4;4;4;3;4;4;38;23.0;satisfecho/a
23998;42453;Femenino;Leal Cliente;58;Personal Viaje;Eco;926;2;4;2;5;2;4;4;3;3;2;4;4;3;5;0;0.0;neutral o insatisfecho/a
23999;23469;Femenino;Leal Cliente;61;Negocios Viaje;Business;176;3;5;5;5;1;4;3;1;1;1;3;2;1;2;0;0.0;neutral o insatisfecho/a
24000;70684;Femenino;Leal Cliente;55;Personal Viaje;Eco;447;3;5;3;3;3;5;4;4;4;3;4;3;4;4;0;0.0;neutral o insatisfecho/a
24001;107159;Masculino;Desleal Cliente;9;Negocios Viaje;Eco;668;2;3;2;4;4;2;4;4;1;4;3;3;3;4;121;103.0;neutral o insatisfecho/a
24002;112037;Masculino;Desleal Cliente;37;Negocios Viaje;Business;1123;3;3;3;3;5;3;5;5;5;3;5;3;4;5;5;0.0;neutral o insatisfecho/a
24003;55633;Masculino;Leal Cliente;72;Negocios Viaje;Business;1824;4;4;4;4;4;3;5;5;5;5;5;5;5;4;0;0.0;satisfecho/a
24004;21750;Femenino;Leal Cliente;15;Personal Viaje;Eco;563;2;1;2;2;3;2;3;3;3;4;2;4;2;3;0;0.0;neutral o insatisfecho/a
24005;55669;Masculino;Leal Cliente;23;Negocios Viaje;Business;1025;2;2;3;2;4;4;4;4;3;5;5;4;4;4;0;0.0;satisfecho/a
24006;126812;Masculino;Desleal Cliente;24;Negocios Viaje;Eco;2296;4;4;4;4;4;4;4;4;5;5;4;5;4;4;0;0.0;satisfecho/a
24007;7562;Masculino;Leal Cliente;59;Negocios Viaje;Business;3451;1;1;1;1;3;4;5;4;4;4;4;4;4;3;0;0.0;satisfecho/a
24008;118357;Masculino;Leal Cliente;68;Personal Viaje;Eco;602;4;4;4;3;3;4;3;3;2;1;3;2;4;3;13;14.0;neutral o insatisfecho/a
24009;62493;Femenino;Leal Cliente;56;Negocios Viaje;Business;1846;1;1;1;1;5;3;5;5;5;4;5;4;5;5;40;27.0;satisfecho/a
24010;1667;Masculino;Leal Cliente;68;Personal Viaje;Eco;435;2;4;2;4;2;2;2;2;4;2;5;4;4;2;0;0.0;neutral o insatisfecho/a
24011;60824;Masculino;Leal Cliente;15;Personal Viaje;Eco;524;1;4;1;3;4;1;1;4;5;3;4;5;4;4;11;32.0;neutral o insatisfecho/a
24012;70801;Femenino;Leal Cliente;11;Personal Viaje;Eco Plus;328;4;5;4;4;3;4;3;3;2;2;5;4;4;3;0;0.0;satisfecho/a
24013;124837;Femenino;Leal Cliente;8;Personal Viaje;Eco;280;4;4;4;1;2;4;2;2;4;5;3;3;3;2;48;55.0;neutral o insatisfecho/a
24014;58250;Masculino;Leal Cliente;54;Personal Viaje;Eco Plus;925;4;5;4;3;5;4;5;5;3;3;4;3;4;5;3;0.0;neutral o insatisfecho/a
24015;88390;Femenino;Leal Cliente;39;Negocios Viaje;Eco;404;1;5;5;5;1;1;1;1;2;2;4;4;3;1;0;0.0;neutral o insatisfecho/a
24016;53584;Masculino;Leal Cliente;34;Negocios Viaje;Business;391;3;3;3;3;1;4;1;4;4;4;4;1;4;4;75;67.0;satisfecho/a
24017;101063;Masculino;Leal Cliente;60;Negocios Viaje;Business;1723;2;2;2;2;3;4;4;2;2;2;2;1;2;4;0;0.0;neutral o insatisfecho/a
24018;79057;Masculino;Leal Cliente;63;Negocios Viaje;Eco;356;1;1;1;1;1;1;1;1;4;2;2;2;3;1;66;76.0;neutral o insatisfecho/a
24019;103086;Femenino;Leal Cliente;50;Personal Viaje;Eco;460;3;3;3;3;3;4;4;4;4;3;2;2;4;1;27;22.0;neutral o insatisfecho/a
24020;66436;Femenino;Desleal Cliente;26;Negocios Viaje;Business;1217;3;4;4;2;2;4;5;2;5;4;5;5;5;2;0;0.0;neutral o insatisfecho/a
24021;121405;Masculino;Leal Cliente;47;Negocios Viaje;Business;3175;0;0;0;1;2;4;5;4;4;2;2;5;4;5;0;100.0;satisfecho/a
24022;19523;Femenino;Desleal Cliente;26;Negocios Viaje;Business;173;5;0;5;3;2;5;2;2;3;2;5;5;4;2;51;57.0;satisfecho/a
24023;49633;Femenino;Leal Cliente;33;Negocios Viaje;Business;2213;0;1;1;5;2;5;3;3;3;3;3;1;3;5;0;0.0;satisfecho/a
24024;37841;Masculino;Leal Cliente;33;Negocios Viaje;Business;937;5;5;5;5;4;4;4;4;3;1;1;4;2;4;20;27.0;satisfecho/a
24025;115541;Masculino;Leal Cliente;45;Negocios Viaje;Business;3318;2;4;4;4;2;2;2;2;2;2;2;2;2;1;0;0.0;neutral o insatisfecho/a
24026;29636;Masculino;Leal Cliente;54;Negocios Viaje;Eco;1048;2;3;3;3;2;2;2;2;3;4;4;3;4;2;0;0.0;neutral o insatisfecho/a
24027;7558;Femenino;Leal Cliente;59;Personal Viaje;Eco;606;4;5;4;2;4;5;4;3;3;4;3;4;3;3;1;0.0;neutral o insatisfecho/a
24028;16911;Masculino;Leal Cliente;29;Personal Viaje;Eco;746;1;5;1;1;1;1;1;1;3;2;4;4;5;1;0;0.0;neutral o insatisfecho/a
24029;76817;Femenino;Leal Cliente;27;Negocios Viaje;Eco Plus;546;4;1;1;1;4;4;4;4;3;5;4;3;3;4;0;12.0;neutral o insatisfecho/a
24030;91525;Femenino;Leal Cliente;57;Personal Viaje;Business;680;3;4;3;3;3;4;4;3;3;3;4;5;3;5;12;14.0;neutral o insatisfecho/a
24031;80250;Masculino;Leal Cliente;32;Personal Viaje;Eco;1269;4;1;4;3;1;4;1;1;4;4;3;1;2;1;0;11.0;neutral o insatisfecho/a
24032;48219;Femenino;Leal Cliente;9;Personal Viaje;Eco;192;3;4;0;3;3;0;3;3;3;4;4;5;5;3;3;8.0;neutral o insatisfecho/a
24033;103038;Femenino;Leal Cliente;49;Negocios Viaje;Business;460;2;2;2;2;2;4;4;2;2;2;2;1;2;2;0;0.0;neutral o insatisfecho/a
24034;51377;Femenino;Leal Cliente;49;Personal Viaje;Eco Plus;77;3;4;3;3;4;4;4;3;3;3;3;5;3;4;0;0.0;neutral o insatisfecho/a
24035;70143;Masculino;Leal Cliente;31;Personal Viaje;Eco;550;1;3;1;3;3;1;1;3;3;4;3;4;3;3;0;0.0;neutral o insatisfecho/a
24036;29885;Masculino;Leal Cliente;36;Negocios Viaje;Business;95;1;1;1;1;4;2;1;4;4;4;4;2;4;4;0;0.0;satisfecho/a
24037;80361;Masculino;Desleal Cliente;32;Negocios Viaje;Eco;422;3;4;3;4;2;3;5;2;1;2;3;4;4;2;0;0.0;neutral o insatisfecho/a
24038;67920;Masculino;Leal Cliente;30;Personal Viaje;Eco;1205;2;1;2;3;5;2;5;5;2;2;3;2;3;5;20;16.0;neutral o insatisfecho/a
24039;108521;Femenino;Leal Cliente;31;Negocios Viaje;Eco Plus;519;3;5;5;5;3;3;3;3;1;3;4;1;4;3;118;115.0;neutral o insatisfecho/a
24040;9830;Femenino;Leal Cliente;43;Negocios Viaje;Business;476;1;1;4;1;5;5;5;2;5;1;5;5;5;5;262;279.0;satisfecho/a
24041;5331;Femenino;Leal Cliente;43;Negocios Viaje;Business;1916;2;2;2;2;2;4;4;4;4;4;4;5;4;5;17;0.0;satisfecho/a
24042;55307;Masculino;Leal Cliente;70;Personal Viaje;Eco;2072;2;5;2;3;3;2;4;3;3;3;5;4;4;3;0;0.0;neutral o insatisfecho/a
24043;77234;Femenino;Leal Cliente;18;Negocios Viaje;Business;1590;4;4;4;4;5;5;5;5;5;3;4;5;4;5;0;0.0;satisfecho/a
24044;101082;Masculino;Leal Cliente;57;Personal Viaje;Business;1235;1;2;2;3;2;1;1;4;5;3;4;1;3;1;164;142.0;neutral o insatisfecho/a
24045;22908;Masculino;Leal Cliente;22;Negocios Viaje;Business;2088;2;2;2;2;5;5;5;5;3;4;5;5;4;5;78;74.0;satisfecho/a
24046;93523;Masculino;Desleal Cliente;39;Negocios Viaje;Business;1315;1;1;1;4;1;1;1;1;4;4;4;5;5;1;0;0.0;neutral o insatisfecho/a
24047;67152;Femenino;Desleal Cliente;47;Negocios Viaje;Eco;719;4;4;4;4;2;4;2;2;4;3;3;4;3;2;12;32.0;neutral o insatisfecho/a
24048;34783;Masculino;Desleal Cliente;56;Personal Viaje;Eco;209;4;4;4;3;1;4;1;1;3;4;4;2;1;1;0;0.0;neutral o insatisfecho/a
24049;37201;Femenino;Leal Cliente;69;Personal Viaje;Eco Plus;1288;1;4;1;2;3;4;5;2;2;1;2;4;2;4;32;24.0;neutral o insatisfecho/a
24050;37603;Masculino;Leal Cliente;49;Personal Viaje;Eco;1076;2;4;2;2;3;2;3;3;5;4;3;4;3;3;0;0.0;neutral o insatisfecho/a
24051;127128;Femenino;Leal Cliente;33;Personal Viaje;Eco;370;5;5;5;4;1;5;1;1;2;5;5;1;2;1;0;0.0;satisfecho/a
24052;61936;Femenino;Desleal Cliente;17;Negocios Viaje;Eco Plus;550;3;1;3;3;1;3;1;1;1;2;4;2;4;1;17;24.0;neutral o insatisfecho/a
24053;86025;Femenino;Leal Cliente;46;Negocios Viaje;Eco;128;4;1;1;1;1;5;5;4;4;4;4;2;4;2;0;0.0;satisfecho/a
24054;126916;Masculino;Leal Cliente;46;Negocios Viaje;Business;651;4;4;5;4;2;5;5;3;3;4;3;4;3;3;8;8.0;satisfecho/a
24055;36283;Femenino;Leal Cliente;23;Personal Viaje;Eco Plus;612;3;4;3;3;3;3;2;3;1;5;2;5;1;3;0;0.0;neutral o insatisfecho/a
24056;88184;Masculino;Leal Cliente;34;Negocios Viaje;Business;250;2;2;2;2;5;4;5;4;4;5;4;5;4;4;0;0.0;satisfecho/a
24057;32250;Femenino;Desleal Cliente;26;Negocios Viaje;Eco;102;2;3;2;2;1;2;1;1;3;3;3;1;3;1;0;0.0;neutral o insatisfecho/a
24058;17119;Masculino;Leal Cliente;14;Personal Viaje;Eco;821;3;2;3;4;5;3;5;5;4;3;3;2;4;5;2;0.0;neutral o insatisfecho/a
24059;77937;Masculino;Desleal Cliente;26;Negocios Viaje;Business;332;4;0;3;5;4;3;2;4;5;2;5;4;5;4;25;30.0;satisfecho/a
24060;12748;Femenino;Leal Cliente;55;Personal Viaje;Eco;721;3;4;3;1;3;1;5;5;5;3;5;5;5;2;7;20.0;neutral o insatisfecho/a
24061;51079;Femenino;Leal Cliente;28;Personal Viaje;Eco;308;4;5;4;5;5;4;2;5;4;2;4;5;4;5;8;4.0;neutral o insatisfecho/a
24062;61767;Masculino;Leal Cliente;29;Personal Viaje;Eco;1379;2;3;2;4;2;2;2;2;1;3;4;4;3;2;6;0.0;neutral o insatisfecho/a
24063;118256;Femenino;Desleal Cliente;30;Negocios Viaje;Eco;1328;2;2;2;3;4;2;4;4;3;5;4;3;4;4;0;5.0;neutral o insatisfecho/a
24064;15386;Masculino;Leal Cliente;41;Negocios Viaje;Eco;306;4;1;3;1;4;4;4;4;2;2;1;1;4;4;0;3.0;satisfecho/a
24065;35910;Femenino;Leal Cliente;30;Negocios Viaje;Eco;2248;5;1;1;1;5;5;5;5;5;1;3;3;5;5;0;0.0;satisfecho/a
24066;125171;Femenino;Leal Cliente;26;Personal Viaje;Eco;1089;3;2;3;4;3;3;4;3;2;4;3;3;4;3;0;11.0;neutral o insatisfecho/a
24067;89685;Masculino;Desleal Cliente;36;Negocios Viaje;Eco;544;4;5;4;4;1;4;1;1;4;5;1;4;2;1;0;0.0;neutral o insatisfecho/a
24068;58210;Femenino;Leal Cliente;14;Personal Viaje;Eco;925;3;4;3;4;1;3;1;1;4;1;1;2;3;1;29;11.0;neutral o insatisfecho/a
24069;32548;Femenino;Desleal Cliente;40;Negocios Viaje;Business;101;2;2;2;3;4;2;4;4;5;1;3;4;5;4;0;0.0;neutral o insatisfecho/a
24070;82246;Femenino;Leal Cliente;39;Negocios Viaje;Eco Plus;405;2;4;5;5;2;2;2;2;2;2;4;3;3;2;0;0.0;neutral o insatisfecho/a
24071;30348;Femenino;Leal Cliente;38;Personal Viaje;Eco Plus;391;3;5;3;2;1;3;2;1;3;4;4;3;2;1;0;4.0;neutral o insatisfecho/a
24072;21780;Masculino;Leal Cliente;45;Negocios Viaje;Eco;352;5;1;1;1;5;5;5;5;1;1;1;3;2;5;26;;satisfecho/a
24073;50212;Masculino;Leal Cliente;44;Negocios Viaje;Eco;337;3;5;2;5;3;3;3;3;3;2;3;2;4;3;0;11.0;neutral o insatisfecho/a
24074;96995;Femenino;Desleal Cliente;36;Personal Viaje;Eco;359;2;4;2;4;2;2;2;2;2;1;4;4;3;2;32;25.0;neutral o insatisfecho/a
24075;69978;Masculino;Desleal Cliente;34;Negocios Viaje;Business;236;3;3;3;2;5;3;5;5;4;2;5;4;4;5;0;3.0;neutral o insatisfecho/a
24076;26064;Femenino;Leal Cliente;29;Negocios Viaje;Business;591;3;3;3;3;4;4;4;4;4;5;5;4;5;4;0;0.0;satisfecho/a
24077;25703;Masculino;Leal Cliente;60;Negocios Viaje;Business;3462;1;1;1;1;1;5;1;5;5;5;5;3;5;4;0;0.0;satisfecho/a
24078;108770;Masculino;Leal Cliente;21;Negocios Viaje;Business;1936;2;4;2;2;4;4;4;4;4;3;4;3;5;4;2;0.0;satisfecho/a
24079;96537;Masculino;Leal Cliente;15;Personal Viaje;Eco;302;2;4;2;3;2;2;2;2;5;5;4;5;4;2;1;5.0;neutral o insatisfecho/a
24080;46673;Femenino;Leal Cliente;19;Personal Viaje;Eco;125;5;1;5;1;1;5;1;1;4;5;2;2;1;1;10;2.0;satisfecho/a
24081;75647;Femenino;Leal Cliente;60;Negocios Viaje;Business;304;4;4;4;4;5;4;5;5;5;5;5;3;5;5;0;0.0;satisfecho/a
24082;16187;Masculino;Leal Cliente;15;Negocios Viaje;Business;277;2;1;1;1;2;2;2;2;4;4;3;2;3;2;44;45.0;neutral o insatisfecho/a
24083;28072;Femenino;Leal Cliente;21;Personal Viaje;Eco;2607;3;3;3;4;3;5;5;4;4;5;4;5;1;5;0;9.0;neutral o insatisfecho/a
24084;92754;Masculino;Leal Cliente;61;Personal Viaje;Eco;1276;2;4;2;3;4;2;3;4;5;4;4;5;5;4;0;0.0;neutral o insatisfecho/a
24085;50760;Femenino;Leal Cliente;36;Personal Viaje;Eco;77;2;4;0;3;4;0;4;4;3;4;5;4;4;4;101;86.0;neutral o insatisfecho/a
24086;65909;Femenino;Leal Cliente;44;Negocios Viaje;Eco;569;3;4;4;4;2;3;3;3;3;3;3;1;3;2;0;0.0;neutral o insatisfecho/a
24087;40212;Femenino;Leal Cliente;45;Negocios Viaje;Eco;387;3;2;1;2;5;5;2;3;3;3;3;2;3;4;12;18.0;satisfecho/a
24088;103312;Femenino;Desleal Cliente;24;Negocios Viaje;Business;1139;4;4;4;1;4;4;4;4;4;5;4;5;5;4;0;0.0;satisfecho/a
24089;56136;Femenino;Leal Cliente;31;Negocios Viaje;Business;1400;5;5;5;5;5;5;5;5;4;3;5;3;4;5;0;0.0;satisfecho/a
24090;108000;Masculino;Leal Cliente;37;Personal Viaje;Eco;271;1;3;1;4;2;1;2;2;1;4;5;3;1;2;0;0.0;neutral o insatisfecho/a
24091;5202;Femenino;Desleal Cliente;24;Negocios Viaje;Eco;293;1;0;1;4;1;1;1;1;4;3;5;5;5;1;9;0.0;neutral o insatisfecho/a
24092;41092;Femenino;Leal Cliente;39;Negocios Viaje;Business;316;2;5;5;5;2;3;3;2;2;2;2;2;2;1;40;39.0;neutral o insatisfecho/a
24093;91386;Masculino;Leal Cliente;16;Negocios Viaje;Business;2218;4;4;4;4;5;4;5;5;3;4;3;3;5;5;0;0.0;satisfecho/a
24094;104478;Masculino;Leal Cliente;37;Personal Viaje;Eco;1671;1;4;1;3;4;1;4;4;1;1;4;4;3;4;0;4.0;neutral o insatisfecho/a
24095;39914;Masculino;Desleal Cliente;24;Negocios Viaje;Eco;1086;5;4;4;4;5;4;1;5;4;5;4;3;5;5;0;0.0;satisfecho/a
24096;114409;Femenino;Leal Cliente;54;Negocios Viaje;Business;2170;1;1;1;1;3;4;4;5;5;5;5;5;5;5;0;0.0;satisfecho/a
24097;67049;Femenino;Leal Cliente;60;Negocios Viaje;Business;3367;5;5;5;5;3;5;5;5;5;4;5;5;5;4;0;0.0;satisfecho/a
24098;1831;Femenino;Leal Cliente;70;Personal Viaje;Eco;408;3;5;5;5;2;4;4;3;3;5;3;5;3;3;0;0.0;neutral o insatisfecho/a
24099;112794;Masculino;Leal Cliente;31;Negocios Viaje;Business;3067;2;1;2;2;4;4;4;4;5;4;4;5;4;4;29;12.0;satisfecho/a
24100;48149;Femenino;Leal Cliente;31;Negocios Viaje;Business;2363;4;4;4;4;4;4;4;4;2;4;5;3;5;4;19;8.0;satisfecho/a
24101;94365;Femenino;Leal Cliente;50;Negocios Viaje;Business;2625;4;4;2;4;2;4;5;4;4;4;4;3;4;4;3;0.0;satisfecho/a
24102;120992;Femenino;Desleal Cliente;30;Negocios Viaje;Eco;861;4;4;4;3;5;4;5;5;2;1;3;3;3;5;2;15.0;neutral o insatisfecho/a
24103;34220;Masculino;Leal Cliente;14;Personal Viaje;Eco;1046;2;4;2;1;1;2;1;1;3;4;5;2;4;1;0;0.0;neutral o insatisfecho/a
24104;114931;Femenino;Desleal Cliente;37;Negocios Viaje;Business;325;2;2;2;2;4;2;3;4;5;4;4;5;5;4;20;7.0;satisfecho/a
24105;69188;Femenino;Leal Cliente;65;Personal Viaje;Eco;187;3;2;3;2;5;3;3;5;5;3;5;4;5;1;3;0.0;neutral o insatisfecho/a
24106;7670;Femenino;Desleal Cliente;34;Negocios Viaje;Business;641;1;2;2;3;5;2;1;5;3;4;4;3;4;5;4;0.0;neutral o insatisfecho/a
24107;68607;Femenino;Leal Cliente;59;Personal Viaje;Eco;1739;2;5;2;1;4;4;5;1;1;2;1;3;1;5;1;0.0;neutral o insatisfecho/a
24108;67850;Masculino;Leal Cliente;30;Personal Viaje;Eco;1464;3;4;3;5;3;3;3;3;5;5;5;4;5;3;0;0.0;neutral o insatisfecho/a
24109;121256;Masculino;Leal Cliente;38;Negocios Viaje;Business;575;1;4;1;4;4;3;3;1;1;1;1;3;1;1;0;0.0;neutral o insatisfecho/a
24110;72896;Femenino;Leal Cliente;60;Negocios Viaje;Business;2193;3;3;3;3;5;4;5;4;4;4;4;3;4;4;7;0.0;satisfecho/a
24111;390;Masculino;Leal Cliente;58;Negocios Viaje;Business;3432;4;1;4;4;2;5;5;4;4;4;4;4;4;4;0;0.0;satisfecho/a
24112;61859;Femenino;Leal Cliente;57;Personal Viaje;Eco Plus;1346;2;5;2;3;2;3;5;5;5;2;5;5;5;4;0;0.0;neutral o insatisfecho/a
24113;1628;Femenino;Desleal Cliente;28;Negocios Viaje;Business;999;1;1;1;3;2;1;4;2;4;3;3;2;4;2;0;0.0;neutral o insatisfecho/a
24114;19713;Masculino;Leal Cliente;44;Negocios Viaje;Business;2593;2;3;3;3;1;3;2;2;2;3;2;2;2;4;58;95.0;neutral o insatisfecho/a
24115;126205;Femenino;Leal Cliente;24;Negocios Viaje;Eco;328;5;5;5;5;5;4;4;5;3;5;4;4;3;5;17;5.0;neutral o insatisfecho/a
24116;5194;Masculino;Leal Cliente;34;Negocios Viaje;Business;351;4;4;4;4;3;5;5;4;4;4;4;5;4;4;37;31.0;satisfecho/a
24117;121817;Masculino;Leal Cliente;45;Negocios Viaje;Business;449;3;3;3;3;2;5;4;4;4;4;4;3;4;5;0;0.0;satisfecho/a
24118;62440;Masculino;Leal Cliente;8;Personal Viaje;Eco;1943;2;3;2;4;4;2;4;4;2;2;4;3;4;4;0;0.0;neutral o insatisfecho/a
24119;112625;Femenino;Leal Cliente;58;Personal Viaje;Eco;602;2;1;2;2;5;1;2;3;3;2;3;1;3;4;0;0.0;neutral o insatisfecho/a
24120;87474;Femenino;Leal Cliente;44;Negocios Viaje;Business;373;4;4;4;4;3;4;4;3;3;4;3;5;3;3;0;0.0;satisfecho/a
24121;51989;Masculino;Leal Cliente;35;Personal Viaje;Eco Plus;347;3;4;2;3;1;2;1;1;3;3;2;2;5;1;0;0.0;neutral o insatisfecho/a
24122;52296;Masculino;Desleal Cliente;44;Negocios Viaje;Eco;237;3;1;3;2;4;3;4;4;3;3;3;1;2;4;0;6.0;neutral o insatisfecho/a
24123;55965;Masculino;Leal Cliente;54;Negocios Viaje;Business;1620;2;2;2;2;5;4;4;5;5;5;5;3;5;4;0;0.0;satisfecho/a
24124;89246;Masculino;Leal Cliente;51;Personal Viaje;Eco Plus;1947;1;4;0;1;5;0;1;5;4;2;3;3;5;5;11;0.0;neutral o insatisfecho/a
24125;32777;Femenino;Leal Cliente;49;Negocios Viaje;Business;1986;2;1;1;1;4;4;3;3;3;3;2;2;3;3;0;3.0;neutral o insatisfecho/a
24126;22201;Masculino;Leal Cliente;25;Personal Viaje;Eco;533;3;4;3;5;1;3;1;1;3;5;4;5;5;1;68;43.0;neutral o insatisfecho/a
24127;64644;Femenino;Leal Cliente;47;Negocios Viaje;Business;2326;1;5;5;5;3;2;2;1;1;1;1;4;1;1;0;0.0;neutral o insatisfecho/a
24128;107151;Femenino;Leal Cliente;60;Negocios Viaje;Business;2722;1;1;1;1;4;4;5;5;5;5;5;5;5;5;15;0.0;satisfecho/a
24129;61687;Masculino;Leal Cliente;59;Negocios Viaje;Business;1635;5;1;5;5;4;4;5;4;4;4;4;5;4;4;0;0.0;satisfecho/a
24130;116123;Masculino;Leal Cliente;8;Personal Viaje;Eco;333;2;5;5;3;4;5;4;4;3;4;4;4;5;4;11;0.0;neutral o insatisfecho/a
24131;54144;Masculino;Desleal Cliente;35;Negocios Viaje;Eco;1400;3;3;3;2;1;3;1;1;4;5;2;3;4;1;0;0.0;neutral o insatisfecho/a
24132;18344;Femenino;Leal Cliente;45;Negocios Viaje;Business;563;2;4;4;4;5;2;1;2;2;2;2;2;2;2;4;6.0;neutral o insatisfecho/a
24133;64934;Femenino;Leal Cliente;29;Negocios Viaje;Business;3873;3;3;3;3;3;3;3;3;3;4;4;4;3;3;19;;neutral o insatisfecho/a
24134;17609;Masculino;Leal Cliente;16;Personal Viaje;Eco;196;3;4;0;4;4;0;4;4;1;1;3;4;3;4;0;0.0;neutral o insatisfecho/a
24135;92852;Masculino;Leal Cliente;7;Personal Viaje;Eco Plus;1587;3;4;3;2;5;3;3;5;4;2;5;4;5;5;0;8.0;neutral o insatisfecho/a
24136;73430;Masculino;Leal Cliente;24;Personal Viaje;Eco;1197;2;5;2;2;2;2;2;2;5;4;4;4;5;2;0;5.0;neutral o insatisfecho/a
24137;87136;Masculino;Leal Cliente;55;Negocios Viaje;Eco Plus;594;1;4;4;4;1;1;1;1;4;5;2;2;2;1;16;13.0;neutral o insatisfecho/a
24138;81162;Masculino;Leal Cliente;57;Negocios Viaje;Business;3319;1;1;1;1;2;4;5;4;4;4;4;5;4;4;13;53.0;satisfecho/a
24139;93818;Masculino;Leal Cliente;72;Negocios Viaje;Business;3557;4;4;4;4;3;5;4;4;4;4;4;5;4;4;0;0.0;satisfecho/a
24140;67928;Masculino;Leal Cliente;39;Personal Viaje;Eco;1431;1;5;1;1;2;1;5;2;3;4;3;3;4;2;48;50.0;neutral o insatisfecho/a
24141;84369;Masculino;Leal Cliente;51;Negocios Viaje;Business;606;5;5;5;5;5;5;4;3;3;4;3;3;3;3;0;0.0;satisfecho/a
24142;77828;Masculino;Leal Cliente;50;Personal Viaje;Eco;731;2;2;2;3;1;2;1;1;1;1;3;2;3;1;3;0.0;neutral o insatisfecho/a
24143;127815;Femenino;Desleal Cliente;8;Negocios Viaje;Eco;1262;3;3;3;1;1;3;1;1;4;5;5;3;4;1;0;0.0;neutral o insatisfecho/a
